activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
283415,17665760,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2cc([C@H](C)Nc3nccc(N4C(=O)OCC4(C)C)n3)ccc2c1,,,CHEMBL3638632,,2015.0,"{'bei': '17.39', 'le': '0.32', 'lle': '2.28', 'sei': '8.91'}",CHEMBL3672210,,CHEMBL3672210,6.83,False,http://www.openphacts.org/units/Nanomolar,2547589,=,37,True,=,,IC50,nM,,149.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,149.0
283416,17665761,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,COc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3C(C)C)n2)ccc1F,,,CHEMBL3638632,,2015.0,"{'bei': '18.14', 'le': '0.34', 'lle': '3.01', 'sei': '8.87'}",CHEMBL3672214,,CHEMBL3672214,6.79,False,http://www.openphacts.org/units/Nanomolar,2547593,=,37,True,=,,IC50,nM,,162.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,162.0
283417,17665762,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nccc(N2C(=O)OC[C@@H]2c2ccccc2)n1)c1ccc(Br)cc1,,,CHEMBL3638632,,2015.0,"{'bei': '13.89', 'le': '0.30', 'lle': '0.99', 'sei': '9.06'}",CHEMBL3672215,,CHEMBL3672215,6.10,False,http://www.openphacts.org/units/Nanomolar,2547594,=,37,True,=,,IC50,nM,,791.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,791.0
283418,17665763,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nccc(N2C(=O)OCC2(C)C)n1)c1ccc2ccccc2c1,,,CHEMBL3638632,,2015.0,"{'bei': '18.40', 'le': '0.34', 'lle': '2.13', 'sei': '9.90'}",CHEMBL3672218,,CHEMBL3672218,6.67,False,http://www.openphacts.org/units/Nanomolar,2547597,=,37,True,=,,IC50,nM,,215.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,215.0
283419,17665764,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nccc(N2C(=O)OCC2(C)C)n1)c1ccccc1,,,CHEMBL3638632,,2015.0,"{'bei': '17.93', 'le': '0.33', 'lle': '2.22', 'sei': '8.32'}",CHEMBL3672229,,CHEMBL3672229,5.60,False,http://www.openphacts.org/units/Nanomolar,2547608,=,37,True,=,,IC50,nM,,2500.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,2500.0
283420,17665765,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nccc(N2C(=O)OC[C@]2(C)c2ccccc2)n1)c1ccc(F)cc1,,,CHEMBL3638632,,2015.0,"{'bei': '17.41', 'le': '0.32', 'lle': '2.17', 'sei': '10.14'}",CHEMBL3672230,,CHEMBL3672230,6.83,False,http://www.openphacts.org/units/Nanomolar,2547609,=,37,True,=,,IC50,nM,,147.5,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,147.5
283421,17665766,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H]1COC(=O)N1c1nc(N[C@@H](C)c2ccccc2)ncc1F,,,CHEMBL3638632,,2015.0,"{'bei': '18.20', 'le': '0.34', 'lle': '2.50', 'sei': '9.31'}",CHEMBL3677001,,CHEMBL3677001,6.27,False,http://www.openphacts.org/units/Nanomolar,2552757,=,37,True,=,,IC50,nM,,538.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,538.0
283422,17665767,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,Cc1cnc(N[C@@H](C)c2ccc3ccccc3c2)nc1N1C(=O)OC[C@@H]1C(C)C,,,CHEMBL3638632,,2015.0,"{'bei': '15.94', 'le': '0.29', 'lle': '1.13', 'sei': '9.24'}",CHEMBL3677003,,CHEMBL3677003,6.22,False,http://www.openphacts.org/units/Nanomolar,2552759,=,37,True,=,,IC50,nM,,598.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,598.0
283423,17665768,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,COc1cccc([C@H](C)Nc2ncc(F)c(N3C(=O)OC[C@@H]3C(C)C)n2)c1,,,CHEMBL3638632,,2015.0,"{'bei': '16.65', 'le': '0.32', 'lle': '2.46', 'sei': '8.14'}",CHEMBL3677004,,CHEMBL3677004,6.24,False,http://www.openphacts.org/units/Nanomolar,2552760,=,37,True,=,,IC50,nM,,582.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,582.0
283424,17665769,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nccc(N2C(=O)OC[C@]2(C)c2ccccc2)n1)c1ccc2ccccc2c1,,,CHEMBL3638632,,2015.0,"{'bei': '16.59', 'le': '0.30', 'lle': '1.37', 'sei': '10.45'}",CHEMBL3677005,,CHEMBL3677005,7.04,False,http://www.openphacts.org/units/Nanomolar,2552761,=,37,True,=,,IC50,nM,,91.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,91.0
283425,17665770,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nccc(N2C(=O)OC[C@]2(C)c2ccccc2)n1)C1CCCCC1,,,CHEMBL3638632,,2015.0,"{'bei': '17.36', 'le': '0.32', 'lle': '1.88', 'sei': '9.81'}",CHEMBL3677007,,CHEMBL3677007,6.61,False,http://www.openphacts.org/units/Nanomolar,2552763,=,37,True,=,,IC50,nM,,248.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,248.0
283426,17665771,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nccc(N2C(=O)OC(C)(C)[C@@H]2c2ccccc2)n1)C(C)(C)C,,,CHEMBL3638632,,2015.0,"{'bei': '15.88', 'le': '0.30', 'lle': '1.05', 'sei': '8.69'}",CHEMBL3677009,,CHEMBL3677009,5.85,False,http://www.openphacts.org/units/Nanomolar,2552765,=,37,True,=,,IC50,nM,,1410.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,1410.0
283427,17665772,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@@H](C)c2ccc(Oc3ccccc3)cc2)n1,,,CHEMBL3638632,,2015.0,"{'bei': '17.93', 'le': '0.33', 'lle': '2.08', 'sei': '9.80'}",CHEMBL3677013,,CHEMBL3677013,7.50,False,http://www.openphacts.org/units/Nanomolar,2552769,=,37,True,=,,IC50,nM,,31.5,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,31.5
283428,17665773,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@@H](C)c2ccc(C(C)(C)C)cc2)n1,,,CHEMBL3638632,,2015.0,"{'bei': '19.53', 'le': '0.36', 'lle': '2.54', 'sei': '11.09'}",CHEMBL3677015,,CHEMBL3677015,7.47,False,http://www.openphacts.org/units/Nanomolar,2552771,=,37,True,=,,IC50,nM,,33.9,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,33.9
283429,17665774,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,C[C@H](Nc1nccc(N2C(=O)OC(C)(C)[C@@H]2c2ccccc2)n1)C1CC1,,,CHEMBL3638632,,2015.0,"{'bei': '19.42', 'le': '0.36', 'lle': '2.68', 'sei': '10.16'}",CHEMBL3677016,,CHEMBL3677016,6.84,False,http://www.openphacts.org/units/Nanomolar,2552772,=,37,True,=,,IC50,nM,,143.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,143.0
283430,17665775,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,COc1ccc([C@H](C)Nc2ncc(F)c(N3C(=O)OC[C@@H]3C(C)C)n2)cc1,,,CHEMBL3638632,,2015.0,"{'bei': '15.51', 'le': '0.29', 'lle': '2.03', 'sei': '7.58'}",CHEMBL3677017,,CHEMBL3677017,5.81,False,http://www.openphacts.org/units/Nanomolar,2552773,=,37,True,=,,IC50,nM,,1560.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,1560.0
283431,17665776,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,CC(Nc1nccc(N2C(=O)OC[C@@H]2C(C)C)n1)c1ccc(-c2ccccc2)cc1,,,CHEMBL3638632,,2015.0,"{'bei': '16.27', 'le': '0.30', 'lle': '1.25', 'sei': '9.72'}",CHEMBL3677023,,CHEMBL3677023,6.55,False,http://www.openphacts.org/units/Nanomolar,2552779,=,37,True,=,,IC50,nM,,283.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,283.0
283432,17665777,[],CHEMBL3705791,"Fluorescence Biochemical Assay: The IDH1 (R132H) mutant catalyzes the reduced form of NADP+ (NADPH) and α-ketoglutarate (α-KG) to form nicotinamide adenine dinucleotide phosphate (NADP+) and R (−)-2-hydroxyglutarate (2HG). The reaction can be monitored kinetically by following the oxidation of NADPH to NADP+ which is measured using fluorescence, excitation at 355 nm and emission at 530 nm. Reactions were monitored using the Perkin-Elmer Envision, Model 2101. More specifically, the biochemical reactions were performed at room temperature in 384-well Greiner flat-bottom plates (Cat. No. 781076) using a final reaction volume of 20 μL and the following assay buffer conditions: 50 mM HEPES pH 7.5, 10 mM MgCl2, 1 mM DTT, 0.02% BSA, 0.02% Tween-20, 10 μM NADPH and 100 μM α-KG. The final reaction mixture contained 2.5% DMSO and test compounds with concentrations ranging 0.0000008-25 μM. The IDH1 (R132H) enzyme was used at a final concentration of 10 nM.",B,BAO_0000190,BAO_0000357,single protein format,CC(Nc1nccc(N2C(=O)OC[C@@H]2C(C)C)n1)c1ccc(Cl)cc1,,,CHEMBL3638632,,2015.0,"{'bei': '19.01', 'le': '0.37', 'lle': '2.58', 'sei': '10.19'}",CHEMBL3677024,,CHEMBL3677024,6.86,False,http://www.openphacts.org/units/Nanomolar,2552780,=,37,True,=,,IC50,nM,,138.0,CHEMBL2007625,Homo sapiens,Isocitrate dehydrogenase [NADP] cytoplasmic,9606,,,IC50,nM,UO_0000065,,138.0
