activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,8059565,[],CHEMBL1959132,Inhibition of FLT3 ITD mutant mediated ERK 1/2 phosphorylation in human MV4-11 cells by immunoblot analysis,B,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(Nc2ccc([C@H]3CC[C@H](N4CCOCC4)CC3)cc2)nn1-c1ccccn1,,,CHEMBL1955771,J. Med. Chem.,2012.0,"{'bei': '21.18', 'le': '0.39', 'lle': '5.54', 'sei': '9.44'}",CHEMBL1835870,,CHEMBL1835870,8.89,False,http://www.openphacts.org/units/Nanomolar,1580853,=,1,True,=,,IC50,nM,,1.3,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,1.3
,8059566,[],CHEMBL1959131,Inhibition of FLT3 ITD mutant autophosphorylation in human MV4-11 cells after 1 hr by immunoblot analysis,B,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(Nc2ccc([C@H]3CC[C@H](N4CCOCC4)CC3)cc2)nn1-c1ccccn1,,,CHEMBL1955771,J. Med. Chem.,2012.0,"{'bei': '22.40', 'le': '0.41', 'lle': '6.05', 'sei': '9.99'}",CHEMBL1835870,,CHEMBL1835870,9.40,False,http://www.openphacts.org/units/Nanomolar,1580853,=,1,True,=,,IC50,nM,,0.4,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,0.4
,8059587,[],CHEMBL1958984,Inhibition of human recombinant FLT3 by radiometric assay,B,BAO_0000190,BAO_0000357,single protein format,CN1CCC(c2ccc(Nc3nc(N)n(-c4ccccn4)n3)cc2)CC1,,,CHEMBL1955771,J. Med. Chem.,2012.0,"{'bei': '24.39', 'le': '0.45', 'lle': '5.72', 'sei': '10.04'}",CHEMBL1835867,,CHEMBL1835867,8.52,False,http://www.openphacts.org/units/Nanomolar,1580992,=,1,True,=,,IC50,nM,,3.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.003
,8059588,[],CHEMBL1958984,Inhibition of human recombinant FLT3 by radiometric assay,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc(N2CCOCC2)cc1Nc1nc(N)n(-c2ccccn2)n1,,,CHEMBL1955771,J. Med. Chem.,2012.0,"{'bei': '20.26', 'le': '0.38', 'lle': '5.61', 'sei': '7.20'}",CHEMBL1833992,,CHEMBL1833992,7.44,False,http://www.openphacts.org/units/Nanomolar,1580858,=,1,True,=,,IC50,nM,,36.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.036
,8059589,[],CHEMBL1958984,Inhibition of human recombinant FLT3 by radiometric assay,B,BAO_0000190,BAO_0000357,single protein format,Nc1nc(Nc2cc(N3CCOCC3)ccc2F)nn1-c1ccccn1,,,CHEMBL1955771,J. Med. Chem.,2012.0,"{'bei': '21.30', 'le': '0.40', 'lle': '5.61', 'sei': '8.04'}",CHEMBL1835743,,CHEMBL1835743,7.57,False,http://www.openphacts.org/units/Nanomolar,1580859,=,1,True,=,,IC50,nM,,27.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.027
,8059590,[],CHEMBL1958984,Inhibition of human recombinant FLT3 by radiometric assay,B,BAO_0000190,BAO_0000357,single protein format,Nc1nc(Nc2ccc(C(=O)NCCN3CCOCC3)cc2)nn1-c1ccccn1,,,CHEMBL1955771,J. Med. Chem.,2012.0,"{'bei': '18.90', 'le': '0.35', 'lle': '6.67', 'sei': '6.27'}",CHEMBL1835749,,CHEMBL1835749,7.72,False,http://www.openphacts.org/units/Nanomolar,1580991,=,1,True,=,,IC50,nM,,19.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.019
,8059591,[],CHEMBL1958984,Inhibition of human recombinant FLT3 by radiometric assay,B,BAO_0000190,BAO_0000357,single protein format,Nc1nc(Nc2ccc(N3CCOCC3)cc2)nn1-c1ccccn1,,,CHEMBL1955771,J. Med. Chem.,2012.0,"{'bei': '23.71', 'le': '0.44', 'lle': '6.18', 'sei': '8.50'}",CHEMBL1835747,,CHEMBL1835747,8.00,False,http://www.openphacts.org/units/Nanomolar,1580990,=,1,True,=,,IC50,nM,,10.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.01
,8059592,[],CHEMBL1958984,Inhibition of human recombinant FLT3 by radiometric assay,B,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1Nc1nc(N)n(-c2cc(NCCN(C)C)ncn2)n1,,,CHEMBL1955771,J. Med. Chem.,2012.0,"{'bei': '21.78', 'le': '0.41', 'lle': '6.68', 'sei': '6.76'}",CHEMBL1835746,,CHEMBL1835746,8.05,False,http://www.openphacts.org/units/Nanomolar,1580860,=,1,True,=,,IC50,nM,,9.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.009
,10843855,[],CHEMBL2016113,Inhibition of human FLT3 using ATP as substrate,B,BAO_0000190,BAO_0000357,single protein format,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,,,CHEMBL2010689,J. Med. Chem.,2012.0,"{'bei': '14.97', 'le': '0.27', 'lle': '2.42', 'sei': '7.97'}",CHEMBL2010872,CEP-11981,CHEMBL2010872,7.15,False,http://www.openphacts.org/units/Nanomolar,1631110,=,1,True,=,,IC50,nM,,71.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,71.0
,10860643,[],CHEMBL2020771,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2sccc12,,,CHEMBL2016532,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2017323,,CHEMBL2017323,,False,http://www.openphacts.org/units/Nanomolar,1634879,>,1,True,>,,IC50,nM,,10000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,10.0
,10860644,[],CHEMBL2020771,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cscc12,,,CHEMBL2016532,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2017326,,CHEMBL2017326,,False,http://www.openphacts.org/units/Nanomolar,1634882,>,1,True,>,,IC50,nM,,10000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,10.0
,10860645,[],CHEMBL2020771,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2ccsc12,,,CHEMBL2016532,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2017328,,CHEMBL2017328,,False,http://www.openphacts.org/units/Nanomolar,1634884,>,1,True,>,,IC50,nM,,10000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,10.0
,10860646,[],CHEMBL2020771,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2n2cccc12,,,CHEMBL2016532,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2017331,,CHEMBL2017331,,False,http://www.openphacts.org/units/Nanomolar,1634887,>,1,True,>,,IC50,nM,,10000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,10.0
,10860647,[],CHEMBL2020771,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccsc12,,,CHEMBL2016532,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '14.34', 'le': '0.29', 'lle': '0.07', 'sei': '9.77'}",CHEMBL2017360,,CHEMBL2017360,5.28,False,http://www.openphacts.org/units/Nanomolar,1634916,=,1,True,=,,IC50,nM,,5300.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,5.3
,10868281,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncnc(Oc3ccc(CC(=O)Nc4cnn(C(C)C)c4)cc3)c2cc1OC,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '18.22', 'le': '0.34', 'lle': '3.75', 'sei': '8.12'}",CHEMBL1940274,,CHEMBL1940274,8.15,False,http://www.openphacts.org/units/Nanomolar,1638555,=,1,True,=,,IC50,nM,,7.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.007
,10868293,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncnc(Nc3ccc(CC(=O)Nc4cnn(C(C)C)c4)cc3)c2cc1OC,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '17.24', 'le': '0.32', 'lle': '3.35', 'sei': '7.46'}",CHEMBL1940275,,CHEMBL1940275,7.70,False,http://www.openphacts.org/units/Nanomolar,1638556,=,1,True,=,,IC50,nM,,20.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.02
,10868296,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(CC(=O)Nc4cn(C)nc4C)cc3)c2cc1OC,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '17.39', 'le': '0.32', 'lle': '3.25', 'sei': '8.60'}",CHEMBL2023490,,CHEMBL2023490,7.52,False,http://www.openphacts.org/units/Nanomolar,1639007,=,1,True,=,,IC50,nM,,30.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.03
,10868297,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)cn1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '17.07', 'le': '0.32', 'lle': '3.56', 'sei': '7.37'}",CHEMBL2023800,,CHEMBL2023800,7.40,False,http://www.openphacts.org/units/Nanomolar,1639424,=,1,True,=,,IC50,nM,,40.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.04
,10868301,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCc1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)n[nH]1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '15.61', 'le': '0.29', 'lle': '2.70', 'sei': '6.71'}",CHEMBL2023485,,CHEMBL2023485,7.22,False,http://www.openphacts.org/units/Nanomolar,1639002,=,1,True,=,,IC50,nM,,60.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.06
,10868304,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCc1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)ccc34)cc2OC)no1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '16.37', 'le': '0.30', 'lle': '2.32', 'sei': '7.42'}",CHEMBL2023482,,CHEMBL2023482,7.10,False,http://www.openphacts.org/units/Nanomolar,1638999,=,1,True,=,,IC50,nM,,80.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.08
,10868315,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCn1cc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)c(OC)c2)cn1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '14.45', 'le': '0.27', 'lle': '2.85', 'sei': '6.11'}",CHEMBL2023116,,CHEMBL2023116,6.70,False,http://www.openphacts.org/units/Nanomolar,1638558,=,1,True,=,,IC50,nM,,200.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.2
,10868316,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)cn1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '14.48', 'le': '0.27', 'lle': '2.25', 'sei': '6.93'}",CHEMBL2023117,,CHEMBL2023117,6.70,False,http://www.openphacts.org/units/Nanomolar,1638559,=,1,True,=,,IC50,nM,,200.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.2
,10868320,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCc1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)ccc34)cc2OC)n[nH]1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '15.08', 'le': '0.28', 'lle': '2.01', 'sei': '6.63'}",CHEMBL2023486,,CHEMBL2023486,6.52,False,http://www.openphacts.org/units/Nanomolar,1639003,=,1,True,=,,IC50,nM,,300.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.3
,10868321,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(Oc3ccc(CC(=O)Nc4cc(C)cc(CN(C)C)c4)c(OC)c3)ccnc2c1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '13.43', 'le': '0.25', 'lle': '0.92', 'sei': '8.95'}",CHEMBL2023494,,CHEMBL2023494,6.52,False,http://www.openphacts.org/units/Nanomolar,1639011,=,1,True,=,,IC50,nM,,300.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.3
,10868326,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1CC(=O)Nc1noc(C)c1C,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '13.59', 'le': '0.25', 'lle': '1.46', 'sei': '6.00'}",CHEMBL2023477,,CHEMBL2023477,6.30,False,http://www.openphacts.org/units/Nanomolar,1638994,=,1,True,=,,IC50,nM,,500.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.5
,10868331,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)ccc34)cc2OC)cn1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '14.23', 'le': '0.26', 'lle': '1.71', 'sei': '7.03'}",CHEMBL2023118,,CHEMBL2023118,6.16,False,http://www.openphacts.org/units/Nanomolar,1638560,=,1,True,=,,IC50,nM,,700.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.7
,10868345,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '11.24', 'le': '0.21', 'lle': '0.91', 'sei': '4.58'}",CHEMBL2023802,,CHEMBL2023802,5.52,False,http://www.openphacts.org/units/Nanomolar,1639426,=,1,True,=,,IC50,nM,,3000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,3.0
,10868389,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCn1cc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2OC)cn1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023115,,CHEMBL2023115,,False,http://www.openphacts.org/units/Nanomolar,1638557,>,1,True,>,,IC50,nM,,800.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.8
,10868390,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCn1cc(NC(=O)Cc2ncc(Oc3ccnc4cc(OC)ccc34)cc2OC)cn1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023495,,CHEMBL2023495,,False,http://www.openphacts.org/units/Nanomolar,1639012,>,1,True,>,,IC50,nM,,800.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.8
,10868392,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(Oc3ccc(CC(=O)Nc4ncc(C)s4)c(OC)c3)ccnc2c1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023476,,CHEMBL2023476,,False,http://www.openphacts.org/units/Nanomolar,1638993,>,1,True,>,,IC50,nM,,900.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,0.9
,10868397,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4ccc(OC)cc34)cc2OC)cn1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023119,,CHEMBL2023119,,False,http://www.openphacts.org/units/Nanomolar,1638561,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868398,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(F)ccc34)cc2OC)cn1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023474,,CHEMBL2023474,,False,http://www.openphacts.org/units/Nanomolar,1638991,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868399,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4ccc(F)cc34)cc2OC)cn1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023475,,CHEMBL2023475,,False,http://www.openphacts.org/units/Nanomolar,1638992,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868400,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(Oc3ccc(CC(=O)Nc4noc(C)c4C)c(OC)c3)ccnc2c1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023478,,CHEMBL2023478,,False,http://www.openphacts.org/units/Nanomolar,1638995,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868401,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2nccc(Oc3ccc(CC(=O)Nc4noc(C)c4C)c(OC)c3)c2c1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023479,,CHEMBL2023479,,False,http://www.openphacts.org/units/Nanomolar,1638996,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868402,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(Oc2ccnc3cc(F)ccc23)ccc1CC(=O)Nc1noc(C)c1C,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023480,,CHEMBL2023480,,False,http://www.openphacts.org/units/Nanomolar,1638997,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868403,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(Oc2ccnc3ccc(F)cc23)ccc1CC(=O)Nc1noc(C)c1C,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023481,,CHEMBL2023481,,False,http://www.openphacts.org/units/Nanomolar,1638998,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868404,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023483,,CHEMBL2023483,,False,http://www.openphacts.org/units/Nanomolar,1639000,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868405,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCc1c[nH]nc1NC(=O)Cc1ccc(Oc2ccnc3cc(OC)ccc23)cc1OC,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023484,,CHEMBL2023484,,False,http://www.openphacts.org/units/Nanomolar,1639001,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868406,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(Oc2ncnc3cc(OC)c(OC)cc23)ccc1CC(=O)Nc1cn(C)nc1C,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023487,,CHEMBL2023487,,False,http://www.openphacts.org/units/Nanomolar,1639004,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868407,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1CC(=O)Nc1cn(C)nc1C,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023488,,CHEMBL2023488,,False,http://www.openphacts.org/units/Nanomolar,1639005,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868408,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(Oc3ccc(CC(=O)Nc4cnn(C)c4C)c(OC)c3)ccnc2c1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023491,,CHEMBL2023491,,False,http://www.openphacts.org/units/Nanomolar,1639008,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868409,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(Oc3ccc(CC(=O)Nc4cnn(C)c4)c(OC)c3)ccnc2c1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023492,,CHEMBL2023492,,False,http://www.openphacts.org/units/Nanomolar,1639009,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868410,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(Oc3ccc(CC(=O)Nc4cc(C)nn4C)c(OC)c3)ccnc2c1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023493,,CHEMBL2023493,,False,http://www.openphacts.org/units/Nanomolar,1639010,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868411,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(Oc3cnc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023496,,CHEMBL2023496,,False,http://www.openphacts.org/units/Nanomolar,1639013,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868412,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,CCc1[nH]nc(NC(=O)Cc2ncc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)c1C,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023801,,CHEMBL2023801,,False,http://www.openphacts.org/units/Nanomolar,1639425,>,1,True,>,,IC50,nM,,1000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,1.0
,10868419,[],CHEMBL2026428,Inhibition of Flt3,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(Oc3ccc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1,,,CHEMBL2021798,Bioorg. Med. Chem. Lett.,2012.0,,CHEMBL2023489,,CHEMBL2023489,,False,http://www.openphacts.org/units/Nanomolar,1639006,>,1,True,>,,IC50,nM,,20000.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,uM,UO_0000065,,20.0
