activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,6297324,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1-c1cnco1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807221,,CHEMBL1807221,5.70,False,http://www.openphacts.org/units/Nanomolar,1443534,=,1,True,=,,IC50,nM,,2000.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,2000.0
,6297325,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cccnc1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807222,,CHEMBL1807222,7.55,False,http://www.openphacts.org/units/Nanomolar,1443535,=,1,True,=,,IC50,nM,,28.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,28.0
,6297326,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccncc1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807223,,CHEMBL1807223,7.05,False,http://www.openphacts.org/units/Nanomolar,1443536,=,1,True,=,,IC50,nM,,89.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,89.0
,6297327,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cccnc1-c1ccc(Cl)cc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807224,,CHEMBL1807224,6.05,False,http://www.openphacts.org/units/Nanomolar,1443537,=,1,True,=,,IC50,nM,,890.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,890.0
,6297328,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cccnc1-c1cccc(Cl)c1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807225,,CHEMBL1807225,7.75,False,http://www.openphacts.org/units/Nanomolar,1443538,=,1,True,=,,IC50,nM,,18.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,18.0
,6297329,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cccnc1-c1ccccc1Cl)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807226,,CHEMBL1807226,6.68,False,http://www.openphacts.org/units/Nanomolar,1443539,=,1,True,=,,IC50,nM,,210.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,210.0
,6297330,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cccnc1-c1cccc(C(F)(F)F)c1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807227,,CHEMBL1807227,6.92,False,http://www.openphacts.org/units/Nanomolar,1443540,=,1,True,=,,IC50,nM,,120.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,120.0
,6297331,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(-c2ncccc2NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)C3C2)c1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807228,,CHEMBL1807228,7.09,False,http://www.openphacts.org/units/Nanomolar,1443541,=,1,True,=,,IC50,nM,,82.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,82.0
,6297332,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cccnc1-c1ccsc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807229,,CHEMBL1807229,6.62,False,http://www.openphacts.org/units/Nanomolar,1443542,=,1,True,=,,IC50,nM,,240.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,240.0
,6297333,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,Cn1cc(-c2ncccc2NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)C3C2)cn1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807230,,CHEMBL1807230,5.92,False,http://www.openphacts.org/units/Nanomolar,1443543,=,1,True,=,,IC50,nM,,1200.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,1200.0
,6297334,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccnn1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807231,,CHEMBL1807231,7.80,False,http://www.openphacts.org/units/Nanomolar,1443544,=,1,True,=,,IC50,nM,,16.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,16.0
,6297335,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1-c1ccccc1)c1ccc2c(c1)C(=O)N([C@H]1C[C@@H]1c1ccccc1)C2=O,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807232,,CHEMBL1807232,5.34,False,http://www.openphacts.org/units/Nanomolar,1443545,=,1,True,=,,IC50,nM,,4600.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,4600.0
,6297336,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)CC2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807233,,CHEMBL1807233,5.52,False,http://www.openphacts.org/units/Nanomolar,1443546,=,1,True,=,,IC50,nM,,3000.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,3000.0
Not Determined,6297337,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccnn1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)CC2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807234,,CHEMBL1807234,,False,,1443547,,1,False,,,IC50,,,,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,,,,
Not Determined,6297338,[],CHEMBL1810042,Antagonist activity at smoothened expressed in mouse Shh Light2 cells co-expressing Gli-dependent reporter gene assessed as inhibition of Hh pathway,F,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccnn1-c1ccccc1)N1CCN2CC(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1807235,,CHEMBL1807235,,False,,1443548,,1,False,,,IC50,,,,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,,,,
,6297339,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,COC(=O)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808156,,CHEMBL1808156,,False,http://www.openphacts.org/units/Nanomolar,1444638,>,1,True,>,,IC50,nM,,1500.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,uM,UO_0000065,,1.5
,6297340,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808157,,CHEMBL1808157,,False,http://www.openphacts.org/units/Nanomolar,1444639,>,1,True,>,,IC50,nM,,1500.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,uM,UO_0000065,,1.5
,6297341,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(C1CCCCC1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808158,,CHEMBL1808158,,False,http://www.openphacts.org/units/Nanomolar,1444640,>,1,True,>,,IC50,nM,,1500.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,uM,UO_0000065,,1.5
,6297342,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)C(=O)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '15.19', 'le': '0.28', 'lle': '3.34', 'sei': '8.86'}",CHEMBL1808159,,CHEMBL1808159,5.40,False,http://www.openphacts.org/units/Nanomolar,1444641,=,1,True,=,,IC50,nM,,4000.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,4000.0
,6297343,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C1C2CN(CC3CCCCC3)CCN2C(=O)N1[C@H]1C[C@@H]1c1ccccc1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808273,,CHEMBL1808273,,False,http://www.openphacts.org/units/Nanomolar,1444777,>,1,True,>,,IC50,nM,,2500.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,uM,UO_0000065,,2.5
,6297344,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,CN(C)C(=O)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808274,,CHEMBL1808274,,False,http://www.openphacts.org/units/Nanomolar,1444778,>,1,True,>,,IC50,nM,,2500.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,uM,UO_0000065,,2.5
,6297345,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(NCc1ccco1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808275,,CHEMBL1808275,,False,http://www.openphacts.org/units/Nanomolar,1444779,>,1,True,>,,IC50,nM,,2500.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,uM,UO_0000065,,2.5
,6297346,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(NC1CCCCC1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '16.65', 'le': '0.31', 'lle': '4.07', 'sei': '9.05'}",CHEMBL1808276,,CHEMBL1808276,6.60,False,http://www.openphacts.org/units/Nanomolar,1444780,=,1,True,=,,IC50,nM,,250.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,250.0
,6297347,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,CCCCCCNC(=O)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '16.11', 'le': '0.30', 'lle': '3.64', 'sei': '8.80'}",CHEMBL1808277,,CHEMBL1808277,6.42,False,http://www.openphacts.org/units/Nanomolar,1444781,=,1,True,=,,IC50,nM,,380.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,380.0
,6297348,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,CCCCN(CCCC)C(=O)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '14.15', 'le': '0.27', 'lle': '2.53', 'sei': '9.41'}",CHEMBL1808278,,CHEMBL1808278,6.04,False,http://www.openphacts.org/units/Nanomolar,1444782,=,1,True,=,,IC50,nM,,920.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,920.0
,6297349,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cccc(Cl)c1Cl)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '14.49', 'le': '0.29', 'lle': '2.63', 'sei': '9.12'}",CHEMBL1808279,,CHEMBL1808279,6.66,False,http://www.openphacts.org/units/Nanomolar,1444783,=,1,True,=,,IC50,nM,,220.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,220.0
,6297350,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(Cl)cc(Cl)c1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '14.27', 'le': '0.29', 'lle': '2.52', 'sei': '8.98'}",CHEMBL1808280,,CHEMBL1808280,6.55,False,http://www.openphacts.org/units/Nanomolar,1444784,=,1,True,=,,IC50,nM,,280.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,280.0
,6297351,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1c(Cl)cccc1Cl)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '14.27', 'le': '0.29', 'lle': '2.52', 'sei': '8.98'}",CHEMBL1808281,,CHEMBL1808281,6.55,False,http://www.openphacts.org/units/Nanomolar,1444785,=,1,True,=,,IC50,nM,,280.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,280.0
,6297352,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(F)cc1Cl)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '13.45', 'le': '0.26', 'lle': '2.44', 'sei': '8.17'}",CHEMBL1808282,,CHEMBL1808282,5.96,False,http://www.openphacts.org/units/Nanomolar,1444786,=,1,True,=,,IC50,nM,,1100.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,1100.0
,6297353,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc2c(c1)OCO2)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '14.17', 'le': '0.26', 'lle': '3.70', 'sei': '6.73'}",CHEMBL1808283,,CHEMBL1808283,6.16,False,http://www.openphacts.org/units/Nanomolar,1444787,=,1,True,=,,IC50,nM,,700.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,700.0
,6297354,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '15.06', 'le': '0.27', 'lle': '2.64', 'sei': '9.63'}",CHEMBL1808284,,CHEMBL1808284,7.03,False,http://www.openphacts.org/units/Nanomolar,1444788,=,1,True,=,,IC50,nM,,94.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,94.0
,6297355,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,CN(C(=O)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1)c1ccccc1-c1ccccc1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '12.49', 'le': '0.23', 'lle': '1.59', 'sei': '9.35'}",CHEMBL1808285,,CHEMBL1808285,6.00,False,http://www.openphacts.org/units/Nanomolar,1444789,=,1,True,=,,IC50,nM,,1000.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,1000.0
,6297356,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(-c2ccccc2)cc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '12.97', 'le': '0.24', 'lle': '1.66', 'sei': '8.29'}",CHEMBL1808286,,CHEMBL1808286,6.05,False,http://www.openphacts.org/units/Nanomolar,1444790,=,1,True,=,,IC50,nM,,890.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,890.0
,6297357,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@H]3c3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808287,,CHEMBL1808287,,False,http://www.openphacts.org/units/Nanomolar,1444791,>,1,True,>,,IC50,nM,,2500.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,uM,UO_0000065,,2.5
,6297358,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1-c1ccccc1)N1CCN2C(=O)N(CCc3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '12.54', 'le': '0.23', 'lle': '1.62', 'sei': '7.81'}",CHEMBL1808288,,CHEMBL1808288,5.70,False,http://www.openphacts.org/units/Nanomolar,1444792,=,1,True,=,,IC50,nM,,2000.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,2000.0
,6297359,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1-c1ccccc1)N1CCN2C(=O)N(Cc3ccccc3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808289,,CHEMBL1808289,,False,http://www.openphacts.org/units/Nanomolar,1444793,>,1,True,>,,IC50,nM,,2500.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,uM,UO_0000065,,2.5
,6297360,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1-c1ccccc1)N1CCN2C(=O)N(c3cccc4ccccc34)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808443,,CHEMBL1808443,,False,http://www.openphacts.org/units/Nanomolar,1444990,>,1,True,>,,IC50,nM,,2500.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,uM,UO_0000065,,2.5
,6297361,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1-c1ccccc1)N1CCN2C(=O)N(c3cccc(-c4ccccc4)c3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808444,,CHEMBL1808444,,False,http://www.openphacts.org/units/Nanomolar,1444991,>,1,True,>,,IC50,nM,,2500.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,uM,UO_0000065,,2.5
,6297362,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,CCCCN1C(=O)C2CN(C(=O)Nc3ccccc3-c3ccccc3)CCN2C1=O,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808445,,CHEMBL1808445,,False,http://www.openphacts.org/units/Nanomolar,1444992,>,1,True,>,,IC50,nM,,2500.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,uM,UO_0000065,,2.5
,6297363,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1-c1ccccc1)N1CCN2C(=O)N(C3CC34CCCCC4)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,,CHEMBL1808446,,CHEMBL1808446,,False,http://www.openphacts.org/units/Nanomolar,1444993,>,1,True,>,,IC50,nM,,2500.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,uM,UO_0000065,,2.5
,6297364,[],CHEMBL1810043,Displacement of [125I]-PA cyclopamine from smoothened expressed in african green monkey COS-1 cells after 10 mins by autoradiography,B,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccccc1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@H](c4ccccc4)C3)C(=O)C2C1,,,CHEMBL1806461,Bioorg. Med. Chem. Lett.,2011,"{'bei': '13.23', 'le': '0.24', 'lle': '1.58', 'sei': '8.71'}",CHEMBL1808447,,CHEMBL1808447,6.36,False,http://www.openphacts.org/units/Nanomolar,1444994,=,1,True,=,,IC50,nM,,440.0,CHEMBL5971,Homo sapiens,Smoothened homolog,9606,,,IC50,nM,UO_0000065,,440.0
